team|first-name|last-name|season|year|month|date|day|name|city|state|alias|alias2|passes-made|passes-received|breakdown|to-player-id|to-global-player-id|to-player-first-name|to-player-last-name|passes|assists|from-player-id|from-global-player-id|from-player-first-name|from-player-last-name|passes2|assists2
visitors|Derryck|Thornton|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|62|65|pass-received|0|0|||0|0|131408|887661|Luke|Kennard|17|0
visitors|Derryck|Thornton|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|62|65|pass-received|0|0|||0|0|131410|887665|Brandon|Ingram|14|0
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-made|120754|746333|V.J.|Beachem|6|1|0|0|||0|0
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-made|120755|746335|Demetrius|Jackson|18|0|0|0|||0|0
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-made|120756|746343|Steve|Vasturia|9|0|0|0|||0|0
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-made|126186|842994|Bonzie|Colson|3|0|0|0|||0|0
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-received|0|0|||0|0|120754|746333|V.J.|Beachem|4|1
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-received|0|0|||0|0|120755|746335|Demetrius|Jackson|7|1
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-received|0|0|||0|0|120756|746343|Steve|Vasturia|13|1
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-received|0|0|||0|0|126186|842994|Bonzie|Colson|3|1
home|Zach|Auguste|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|36|28|pass-received|0|0|||0|0|131185|880463|Matt|Ryan|1|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-made|116591|697038|Zach|Auguste|4|1|0|0|||0|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-made|120755|746335|Demetrius|Jackson|28|0|0|0|||0|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-made|120756|746343|Steve|Vasturia|27|0|0|0|||0|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-made|126186|842994|Bonzie|Colson|5|0|0|0|||0|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-made|131184|880462|Rex|Pflueger|1|0|0|0|||0|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-made|131185|880463|Matt|Ryan|1|0|0|0|||0|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-received|0|0|||0|0|116591|697038|Zach|Auguste|6|1
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-received|0|0|||0|0|120755|746335|Demetrius|Jackson|34|1
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-received|0|0|||0|0|120756|746343|Steve|Vasturia|25|2
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-received|0|0|||0|0|126186|842994|Bonzie|Colson|4|2
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-received|0|0|||0|0|131184|880462|Rex|Pflueger|1|0
home|V.J.|Beachem|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|66|74|pass-received|0|0|||0|0|131185|880463|Matt|Ryan|4|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-made|116591|697038|Zach|Auguste|3|1|0|0|||0|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-made|120754|746333|V.J.|Beachem|4|2|0|0|||0|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-made|120755|746335|Demetrius|Jackson|18|0|0|0|||0|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-made|120756|746343|Steve|Vasturia|10|0|0|0|||0|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-made|131184|880462|Rex|Pflueger|1|0|0|0|||0|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-made|131185|880463|Matt|Ryan|2|1|0|0|||0|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-received|0|0|||0|0|116591|697038|Zach|Auguste|3|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-received|0|0|||0|0|120754|746333|V.J.|Beachem|5|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-received|0|0|||0|0|120755|746335|Demetrius|Jackson|4|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-received|0|0|||0|0|120756|746343|Steve|Vasturia|12|2
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-received|0|0|||0|0|131184|880462|Rex|Pflueger|1|0
home|Bonzie|Colson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|38|26|pass-received|0|0|||0|0|131185|880463|Matt|Ryan|1|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-made|116591|697038|Zach|Auguste|7|1|0|0|||0|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-made|120754|746333|V.J.|Beachem|34|1|0|0|||0|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-made|120756|746343|Steve|Vasturia|51|1|0|0|||0|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-made|126186|842994|Bonzie|Colson|4|0|0|0|||0|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-made|131185|880463|Matt|Ryan|14|1|0|0|||0|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-received|0|0|||0|0|116591|697038|Zach|Auguste|18|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-received|0|0|||0|0|120754|746333|V.J.|Beachem|28|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-received|0|0|||0|0|120756|746343|Steve|Vasturia|43|1
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-received|0|0|||0|0|126186|842994|Bonzie|Colson|18|0
home|Demetrius|Jackson|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|110|120|pass-received|0|0|||0|0|131185|880463|Matt|Ryan|13|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-made|116591|697038|Zach|Auguste|13|1|0|0|||0|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-made|120754|746333|V.J.|Beachem|25|2|0|0|||0|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-made|120755|746335|Demetrius|Jackson|43|1|0|0|||0|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-made|126186|842994|Bonzie|Colson|12|2|0|0|||0|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-made|131184|880462|Rex|Pflueger|5|0|0|0|||0|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-made|131185|880463|Matt|Ryan|6|0|0|0|||0|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-received|0|0|||0|0|116591|697038|Zach|Auguste|9|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-received|0|0|||0|0|120754|746333|V.J.|Beachem|27|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-received|0|0|||0|0|120755|746335|Demetrius|Jackson|51|1
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-received|0|0|||0|0|126186|842994|Bonzie|Colson|10|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-received|0|0|||0|0|131184|880462|Rex|Pflueger|3|0
home|Steve|Vasturia|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|104|105|pass-received|0|0|||0|0|131185|880463|Matt|Ryan|5|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-made|120754|746333|V.J.|Beachem|1|0|0|0|||0|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-made|120756|746343|Steve|Vasturia|3|0|0|0|||0|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-made|126186|842994|Bonzie|Colson|1|0|0|0|||0|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-made|131185|880463|Matt|Ryan|1|1|0|0|||0|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-received|0|0|||0|0|120754|746333|V.J.|Beachem|1|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-received|0|0|||0|0|120756|746343|Steve|Vasturia|5|0
home|Rex|Pflueger|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|6|7|pass-received|0|0|||0|0|126186|842994|Bonzie|Colson|1|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-made|116591|697038|Zach|Auguste|1|0|0|0|||0|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-made|120754|746333|V.J.|Beachem|4|0|0|0|||0|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-made|120755|746335|Demetrius|Jackson|13|0|0|0|||0|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-made|120756|746343|Steve|Vasturia|5|0|0|0|||0|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-made|126186|842994|Bonzie|Colson|1|0|0|0|||0|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-received|0|0|||0|0|120754|746333|V.J.|Beachem|1|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-received|0|0|||0|0|120755|746335|Demetrius|Jackson|14|1
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-received|0|0|||0|0|120756|746343|Steve|Vasturia|6|0
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-received|0|0|||0|0|126186|842994|Bonzie|Colson|2|1
home|Matt|Ryan|2015|2016|3|10|4|Verizon Center|Washington|District of Columbia|Duke|ND|24|24|pass-received|0|0|||0|0|131184|880462|Rex|Pflueger|1|1
